Dev,GDP,T_Expen,Income,Pop,Ed,EtOH,HepB,Polio,Dipt,HIV,BMI,A_Mort,lt5y_D,Th_5-9y,L_Expec
0,7483.158469138481,5.9381895280235915,0.553,18734987.0,9.0,4.6028607871720375,41.0,5.0,41.0,0.1,57.1,293.0,8,6.1,64.5
0,7483.158469138481,3.25,0.575,19239.0,9.0,0.01,47.0,52.0,43.0,0.1,56.2,294.0,8,6.1,64.4
0,7483.158469138481,3.25,0.635,1989141.0,13.0,0.01,71.0,5.0,41.0,0.1,55.2,37.0,9,6.1,63.6
0,7483.158469138481,3.25,0.645,24271.0,12.5,0.01,43.0,47.0,45.0,0.1,54.2,32.0,9,6.1,62.8
0,7483.158469138481,3.23,0.646,2863993.0,12.0,0.76,66.0,6.0,72.0,0.1,53.2,163.0,8,6.1,71.7
0,7483.158469138481,3.28,0.65,2118834.0,11.7,0.78,84.0,83.0,8.0,0.1,52.3,127.0,9,6.1,73.7
0,7483.158469138481,3.55,0.648,2824893.0,11.8,0.81,84.0,83.0,8.0,0.1,51.3,124.0,9,6.2,73.8
0,7483.158469138481,3.4,0.651,2325443.0,11.6,0.8,83.0,83.0,79.0,0.1,5.4,122.0,9,6.2,73.8
0,258.3529,3.72,0.644,1963286.0,11.5,0.83,83.0,83.0,8.0,0.1,49.4,121.0,9,6.2,73.8
0,1762.24617,3.78,0.636,18914977.0,11.4,0.97,83.0,83.0,8.0,0.1,48.5,123.0,10,6.3,73.7
0,1577.457182,4.11,0.624,18294611.0,11.0,0.92,83.0,83.0,8.0,0.1,47.6,127.0,10,6.3,73.5
0,148.852738,4.48,0.61,1786638.0,10.6,0.93,82.0,84.0,81.0,0.1,46.8,131.0,10,6.3,73.2
0,1253.39143,5.12,0.599,17415266.0,10.3,1.29,81.0,85.0,83.0,0.1,46.0,134.0,11,6.4,73.0
0,1263.13455,4.94,0.596,178791.0,10.2,1.25,8.0,86.0,84.0,0.1,45.3,135.0,11,6.5,72.8
0,1258.421953,4.92,0.589,16766899.0,10.1,1.29,8.0,83.0,82.0,0.1,44.6,135.0,11,6.5,72.7
0,1177.629268,4.92,0.588,1641848.0,10.0,1.41,79.0,86.0,84.0,0.1,43.9,136.0,12,6.6,72.6
0,918.6771543,5.9381895280235915,0.625,8548651.0,11.3,4.6028607871720375,96.0,96.0,96.0,0.2,4.7,161.0,11,3.7,69.7
0,114.45919,6.88,0.622,8362745.0,11.3,0.01,97.0,94.0,97.0,0.2,39.9,162.0,11,3.7,69.6
0,14.214412,6.75,0.617,817789.0,11.2,0.01,96.0,97.0,96.0,0.2,39.0,163.0,11,3.7,69.3
0,954.725253,6.39,0.613,799562.0,11.1,0.01,94.0,96.0,94.0,0.2,38.2,164.0,12,3.7,68.8
0,834.5412953,5.98,0.608,7815949.0,11.1,0.32,96.0,97.0,96.0,0.2,37.4,166.0,12,3.7,68.1
0,738.3475227,6.4,0.603,764163.0,11.1,0.32,93.0,95.0,93.0,0.2,36.6,171.0,12,3.8,67.3
0,666.3458569,5.93,0.601,7472819.0,11.1,0.3,93.0,93.0,93.0,0.2,35.9,174.0,12,3.8,66.7
0,76.914128,5.58,0.592,739728.0,10.8,0.32,86.0,87.0,86.0,0.3,35.3,178.0,12,3.8,66.4
0,52.35956,5.35,0.586,7152385.0,10.9,0.35,84.0,85.0,86.0,0.3,34.7,181.0,12,3.8,66.1
0,44.2872665,5.7,0.579,7557.0,10.7,0.38,88.0,76.0,83.0,0.3,34.1,183.0,12,3.9,65.9
0,337.359236,5.89,0.572,6854176.0,10.6,0.37,81.0,79.0,84.0,0.3,33.5,194.0,12,3.9,65.5
0,39.281834,5.7,0.563,6712841.0,10.5,0.38,81.0,82.0,86.0,0.3,33.0,177.0,13,3.9,65.9
0,236.314438,4.46,0.553,6576877.0,10.1,0.36,58.0,82.0,85.0,0.3,32.5,182.0,14,4.0,65.2
0,189.3878519,4.48,0.543,6447688.0,9.8,0.6,39.0,84.0,85.0,0.3,32.1,193.0,15,4.0,64.3
0,17.8159721,4.59,0.535,6327125.0,9.7,0.86,80.94046121593291,84.0,85.0,0.3,31.6,194.0,16,4.1,64.0
0,138.436633,4.64,0.529,621625.0,9.6,0.37,80.94046121593291,86.0,83.0,0.3,31.3,198.0,17,4.1,63.7
0,5814.863134,5.9381895280235915,0.738,686576.0,13.6,4.6028607871720375,99.0,99.0,99.0,0.1,33.6,148.0,9,7.7,74.9
0,5941.8471,4.12,0.737,68416772.0,13.6,6.41,99.0,99.0,99.0,0.1,32.4,152.0,10,7.8,74.6
0,6171.262444,4.0,0.733,6814365.0,13.6,6.5,99.0,99.0,99.0,0.1,31.3,153.0,10,7.9,74.5
0,5859.915622,4.17,0.729,67843979.0,13.7,6.56,98.0,99.0,99.0,0.1,3.1,154.0,11,8.1,74.3
0,5491.159981,4.12,0.72,675313.0,13.3,6.07,98.0,99.0,99.0,0.2,29.0,155.0,11,8.2,74.1
0,575.32176,3.81,0.711,672888.0,13.1,5.95,98.0,99.0,99.0,0.2,27.9,158.0,12,8.3,73.9
0,4212.5492,4.11,0.706,66881867.0,13.0,5.88,98.0,99.0,99.0,0.3,26.8,16.0,12,8.5,73.7
0,4378.68746,3.92,0.7,6654576.0,12.9,5.92,98.0,99.0,99.0,0.3,25.7,162.0,13,8.6,73.5
0,3972.26475,3.56,0.687,66195615.0,12.3,6.2,96.0,98.0,98.0,0.4,24.6,165.0,14,8.8,73.3
0,3368.952576,3.49,0.686,65824164.0,12.4,6.18,96.0,98.0,98.0,0.5,23.6,168.0,15,8.9,73.0
0,2893.651356,3.55,0.682,6542547.0,12.0,6.26,96.0,98.0,98.0,0.5,22.6,177.0,15,9.1,72.5
0,2659.83918,3.51,0.674,652231.0,11.9,6.17,96.0,98.0,98.0,0.5,21.7,189.0,16,9.2,71.6
0,2358.93629,3.58,0.666,64554952.0,11.8,6.14,96.0,98.0,98.0,0.6,2.9,189.0,18,9.3,71.7
0,296.54617,3.7,0.657,6473164.0,11.5,5.93,95.0,97.0,96.0,0.7,2.2,192.0,19,9.5,71.4
0,1893.145377,3.32,0.649,63543322.0,11.2,5.92,95.0,97.0,96.0,0.8,19.4,194.0,20,9.6,71.2
0,27.564826,3.4,0.64,6295821.0,10.9,5.88,95.0,97.0,97.0,0.8,18.7,194.0,21,9.7,71.1
0,7483.158469138481,5.9381895280235915,0.746,12753375.120052498,12.9,4.6028607871720375,92.0,92.0,91.0,0.1,6.3,12.0,0,2.1,75.7
0,7483.158469138481,6.48,0.743,12753375.120052498,12.9,1.13,97.0,96.0,95.0,0.1,59.7,12.0,0,2.2,75.5
0,7483.158469138481,6.7,0.741,12753375.120052498,12.9,1.03,97.0,98.0,98.0,0.1,59.1,14.0,0,2.2,75.3
0,7483.158469138481,6.76,0.739,12753375.120052498,12.9,1.23,98.0,97.0,95.0,0.1,58.5,15.0,0,2.2,75.1
0,7483.158469138481,6.61,0.735,12753375.120052498,12.9,1.16,96.0,97.0,96.0,0.1,57.9,17.0,0,2.3,74.9
0,7483.158469138481,6.83,0.732,12753375.120052498,13.0,1.47,9.0,95.0,95.0,0.1,57.4,18.0,0,2.3,74.7
0,7483.158469138481,6.74,0.73,12753375.120052498,13.0,1.77,95.0,96.0,96.0,0.1,56.9,111.0,0,2.4,74.4
0,7483.158469138481,6.85,0.714,12753375.120052498,12.2,1.72,97.0,96.0,95.0,0.1,56.4,111.0,0,2.4,74.2
0,7483.158469138481,6.9,0.709,12753375.120052498,12.2,1.75,96.0,96.0,95.0,0.1,55.9,12.0,0,2.5,73.5
0,7483.158469138481,7.61,0.703,12753375.120052498,12.1,1.74,89.0,92.0,93.0,0.1,55.4,122.0,0,2.5,73.7
0,7483.158469138481,7.95,0.0,12753375.120052498,11.9,1.75,53.0,98.0,97.0,0.1,54.9,12.0,0,2.6,73.6
0,7483.158469138481,8.64,0.0,12753375.120052498,11.9,2.07,80.94046121593291,95.0,94.0,0.1,54.5,12.0,0,2.6,73.5
0,7483.158469138481,9.17,0.0,12753375.120052498,11.9,2.4,80.94046121593291,96.0,96.0,0.1,54.1,126.0,0,2.7,73.2
0,7483.158469138481,9.1,0.0,12753375.120052498,11.9,2.53,80.94046121593291,97.0,96.0,0.1,53.6,128.0,0,2.7,72.8
0,7483.158469138481,8.18,0.0,12753375.120052498,11.8,3.27,80.94046121593291,91.0,91.0,0.1,53.2,126.0,0,2.8,73.1
0,7483.158469138481,8.52,0.0,12753375.120052498,11.7,2.86,80.94046121593291,96.0,95.0,0.1,52.7,125.0,0,2.8,72.6
0,1161.76935,5.9381895280235915,0.603,124977.0,12.5,4.6028607871720375,76.0,75.0,76.0,0.1,17.4,152.0,2,11.1,68.3
0,1153.51578,1.48,0.612,1212814.0,12.5,0.01,77.0,76.0,77.0,0.1,17.0,155.0,2,11.1,68.0
0,117.765674,1.29,0.62,1184366.0,12.5,0.01,82.0,82.0,82.0,0.1,16.6,158.0,2,11.2,67.7
0,1117.77724,1.1,0.618,115676.0,12.5,0.01,83.0,83.0,83.0,0.1,16.2,159.0,2,11.3,67.4
0,114.56179,0.76,0.607,1131523.0,12.5,0.5,67.0,66.0,67.0,0.1,15.8,161.0,3,11.4,67.2
0,849.8626972,0.92,0.599,119591.0,12.4,0.1,72.0,72.0,72.0,0.1,15.5,163.0,3,11.5,66.9
0,757.3114436,1.2,0.599,19221.0,12.1,0.09,72.0,78.0,72.0,0.1,15.1,165.0,3,11.6,66.6
0,643.71911,0.74,0.566,17811.0,11.7,0.06,79.0,79.0,79.0,0.1,14.7,168.0,3,11.7,66.2
0,524.8959363,0.37,0.541,164973.0,11.3,0.05,80.94046121593291,7.0,7.0,0.1,14.2,173.0,3,11.8,65.8
0,441.53226,0.65,0.511,148621.0,11.0,0.04,80.94046121593291,62.0,63.0,0.1,13.9,186.0,3,11.9,64.9
0,478.331859,1.5,0.492,126484.0,10.6,0.36,80.94046121593291,55.0,55.0,0.1,13.5,26.0,3,11.9,63.7
0,467.5438297,1.31,0.484,996698.0,10.2,0.38,80.94046121593291,57.0,57.0,0.1,13.2,229.0,3,12.0,62.3
0,471.4565823,2.48,0.485,96852.0,9.8,0.44,80.94046121593291,55.0,55.0,0.1,12.9,25.0,4,12.1,61.0
0,48.61552,3.89,0.475,923825.0,9.8,0.48,80.94046121593291,38.0,54.0,0.1,12.6,261.0,4,12.1,62.0
0,56.4249869,3.75,0.47,892531.0,9.8,0.5,80.94046121593291,82.55018842069202,82.32408359027065,0.1,12.3,269.0,4,12.2,59.4
0,422.28633,3.26,0.0,87167.0,0.0,0.5,80.94046121593291,82.55018842069202,82.32408359027065,0.1,11.9,276.0,4,12.2,58.7
0,551.138346,5.9381895280235915,0.484,741682.0,12.0,4.6028607871720375,88.0,88.0,88.0,1.0,24.3,287.0,20,6.2,59.9
0,62.1318489,5.25,0.475,7228915.0,12.0,0.01,87.0,85.0,87.0,1.0,23.7,285.0,20,6.4,59.7
0,579.43485,5.12,0.47,742948.0,12.0,0.01,84.0,84.0,84.0,1.5,23.1,287.0,20,6.6,59.4
0,563.6894247,5.11,0.464,6859482.0,12.0,0.01,84.0,84.0,84.0,1.7,22.6,294.0,21,6.8,58.9
0,562.3393592,5.21,0.457,6679282.0,11.5,1.44,85.0,85.0,85.0,2.6,22.0,34.0,21,7.0,58.3
0,487.9238913,5.37,0.449,652952.0,11.0,1.21,83.0,83.0,83.0,3.8,21.4,323.0,21,7.2,57.4
0,499.6468713,6.64,0.442,633472.0,10.6,1.24,78.0,78.0,78.0,4.3,2.9,336.0,22,7.4,56.7
0,513.391914,5.73,0.441,6161796.0,10.1,1.33,24.0,8.0,81.0,4.8,2.4,344.0,22,7.6,56.2
0,42.764743,5.55,0.443,5997385.0,10.6,1.37,80.94046121593291,72.0,82.0,5.1,19.8,344.0,22,7.8,55.9
0,377.33629,5.56,0.436,5837792.0,10.2,1.37,80.94046121593291,85.0,84.0,5.0,19.3,345.0,22,8.0,55.7
0,372.1721837,5.17,0.435,5683268.0,10.1,1.14,80.94046121593291,8.0,82.0,5.0,18.9,357.0,22,8.3,55.0
0,349.9937253,5.6,0.432,5534598.0,10.0,1.01,80.94046121593291,71.0,71.0,5.1,18.4,355.0,22,8.5,54.9
0,31.437144,5.0,0.428,539141.0,9.9,1.02,80.94046121593291,72.0,72.0,5.2,17.9,355.0,22,8.7,54.7
0,28.832123,4.7,0.428,5251472.0,9.7,1.0,80.94046121593291,58.0,59.0,5.3,17.5,351.0,22,8.9,54.7
0,26.6394652,4.29,0.426,511177.0,9.4,0.95,80.94046121593291,51.0,5.0,5.3,17.1,345.0,22,9.1,54.6
0,26.3932935,4.35,0.425,497367.0,9.3,1.1,80.94046121593291,63.0,64.0,5.1,16.6,339.0,22,9.3,54.6
0,493.775387,5.9381895280235915,0.718,16364.0,14.3,4.6028607871720375,78.0,8.0,78.0,0.1,75.2,133.0,0,0.1,73.5
0,4192.349758,5.18,0.716,15782.0,14.3,0.01,8.0,82.0,8.0,0.1,74.8,135.0,0,0.1,73.3
0,4266.557174,4.98,0.718,15328.0,14.3,0.01,82.0,84.0,82.0,0.1,74.3,137.0,0,0.1,73.2
0,451.542462,4.51,0.717,14951.0,14.4,0.01,77.0,79.0,77.0,0.1,73.8,138.0,0,0.1,73.0
0,445.18866,4.6,0.712,14577.0,14.4,0.96,82.0,84.0,82.0,0.1,73.3,14.0,0,0.1,72.9
0,3547.59975,4.59,0.707,14137.0,14.4,1.24,82.0,84.0,82.0,0.1,72.7,142.0,0,0.1,72.8
0,37.846563,4.67,0.703,1364.0,14.5,1.08,84.0,86.0,84.0,0.1,72.1,147.0,0,0.1,72.5
0,3392.64743,5.13,0.698,135.0,14.5,1.1,84.0,88.0,86.0,0.1,71.5,145.0,0,0.1,72.6
0,2932.315883,5.82,0.698,12357.0,14.5,2.05,87.0,88.0,87.0,0.1,7.8,146.0,0,0.1,72.5
0,2892.522663,5.61,0.695,11689.0,14.6,1.79,89.0,89.0,88.0,0.1,7.1,148.0,0,0.1,72.4
0,2594.74999,6.52,0.694,1141.0,14.6,1.57,89.0,9.0,89.0,0.1,69.4,15.0,0,0.1,72.3
0,2284.37858,4.87,0.693,146.0,14.6,1.8,9.0,91.0,9.0,0.1,68.6,151.0,0,0.1,72.2
0,229.714718,5.9,0.683,99789.0,13.7,1.79,85.0,91.0,9.0,0.1,67.8,153.0,0,0.1,72.0
0,1842.44421,5.3,0.679,99184.0,13.5,1.51,88.0,85.0,84.0,0.1,67.0,155.0,0,0.1,71.9
0,1837.977391,5.66,0.674,98611.0,13.2,1.35,91.0,91.0,89.0,0.1,66.2,157.0,0,0.1,71.8
0,263.27236,4.75,0.676,9882.0,13.7,1.24,93.0,91.0,91.0,0.1,65.5,158.0,0,0.1,71.6
0,17321.83373,5.9381895280235915,0.779,13692.0,12.7,4.6028607871720375,9.0,88.0,96.0,0.3,47.1,17.0,0,5.9,71.2
0,19325.24283,5.93,0.778,1354493.0,12.7,6.94,92.0,94.0,92.0,0.3,46.0,171.0,0,6.0,71.1
0,1967.83283,5.98,0.773,1348248.0,12.7,6.71,92.0,94.0,92.0,0.3,45.0,172.0,0,6.0,71.0
0,19152.531,5.78,0.772,1341588.0,12.6,6.7,92.0,91.0,92.0,0.4,44.0,174.0,0,6.1,78.0
0,1953.9767,5.6,0.774,1334788.0,12.6,6.5,9.0,91.0,9.0,0.4,43.0,176.0,0,6.2,76.0
0,16683.94578,5.29,0.772,13281.0,12.5,6.5,9.0,91.0,9.0,0.4,42.0,179.0,0,6.3,74.0
0,1458.8796,6.47,0.773,1321618.0,12.5,6.37,9.0,9.0,9.0,0.2,41.1,183.0,0,6.4,71.0
0,21188.11857,4.4,0.767,1315372.0,12.4,6.41,9.0,91.0,9.0,0.3,4.2,185.0,0,6.4,69.9
0,1653.1844,4.82,0.76,13926.0,12.4,6.37,89.0,9.0,88.0,0.7,39.3,187.0,0,6.5,69.7
0,1495.96337,4.49,0.751,133144.0,12.3,6.35,89.0,89.0,92.0,0.6,38.4,188.0,0,6.6,69.6
0,12323.1275,5.31,0.745,1296934.0,12.3,6.12,95.0,95.0,95.0,0.5,37.6,189.0,0,6.7,69.5
0,129.51914,5.22,0.736,129535.0,12.2,5.82,94.0,94.0,94.0,1.0,36.8,19.0,0,6.8,69.4
0,884.518666,5.13,0.729,128452.0,12.0,5.53,76.0,91.0,91.0,0.5,36.0,191.0,1,6.9,69.3
0,749.626612,5.0,0.721,1277837.0,11.9,5.12,5.0,96.0,96.0,2.0,35.2,192.0,1,7.0,69.2
0,6935.721451,4.4,0.715,127238.0,11.8,4.55,80.94046121593291,91.0,91.0,1.2,34.4,194.0,1,7.1,69.1
0,643.947262,4.17,0.709,1267984.0,11.7,4.68,80.94046121593291,9.0,9.0,0.9,33.6,197.0,1,7.2,69.1
0,3828.91589,5.9381895280235915,0.723,11273661.0,14.6,4.6028607871720375,98.0,98.0,98.0,0.1,61.2,1.0,3,6.4,75.3
0,4271.68172,7.0,0.722,1114398.0,14.7,1.39,98.0,98.0,98.0,0.1,6.2,12.0,3,6.4,75.1
0,4199.47253,7.26,0.72,1114558.0,14.7,1.29,98.0,98.0,98.0,0.1,59.3,13.0,3,6.3,74.9
0,4137.55421,7.18,0.717,1886668.0,14.6,1.3,97.0,97.0,97.0,0.1,58.3,13.0,3,6.3,74.9
0,4256.91279,7.15,0.714,1761467.0,14.5,1.29,98.0,98.0,98.0,0.1,57.4,13.0,3,6.3,74.8
0,414.15177,6.54,0.71,1639931.0,14.4,1.28,98.0,98.0,98.0,0.1,56.5,12.0,3,6.3,74.8
0,4129.977335,6.18,0.706,1521834.0,14.4,1.4,99.0,99.0,99.0,0.1,55.6,12.0,3,6.3,74.7
0,431.9326,5.63,0.701,147336.0,14.3,1.37,99.0,99.0,99.0,0.1,54.7,12.0,3,6.3,74.7
0,3778.184171,5.64,0.695,129887.0,14.3,1.24,98.0,98.0,98.0,0.1,53.9,12.0,4,6.3,74.6
0,3371.71231,5.64,0.689,1196136.0,14.2,1.46,99.0,99.0,99.0,0.1,53.1,12.0,4,6.3,74.4
0,3194.562243,5.57,0.683,112482.0,13.9,1.37,97.0,98.0,98.0,0.1,52.2,14.0,4,6.3,74.2
0,3112.83529,5.63,0.673,11761.0,13.6,1.36,96.0,97.0,97.0,0.1,51.4,15.0,4,6.3,74.0
0,2761.969249,5.36,0.667,9939678.0,13.5,1.34,92.0,95.0,95.0,0.1,5.6,17.0,4,6.3,73.7
0,2346.5937,5.32,0.662,9864326.0,13.3,1.17,93.0,96.0,96.0,0.1,49.7,19.0,5,6.4,73.5
0,2254.933126,5.29,0.654,978571.0,13.1,1.19,94.0,98.0,98.0,0.1,48.9,11.0,5,6.4,73.2
0,2213.91488,5.4,0.646,9699197.0,12.8,1.21,94.0,97.0,97.0,0.1,48.1,112.0,5,6.5,72.9
0,1979.52569,5.9381895280235915,0.764,78271472.0,14.5,4.6028607871720375,97.0,97.0,97.0,0.1,66.1,16.0,18,4.8,75.8
0,12127.22522,5.41,0.759,773628.0,14.5,1.45,96.0,96.0,96.0,0.1,65.3,17.0,19,4.7,75.5
0,12542.93565,5.38,0.754,75787333.0,14.4,1.41,97.0,98.0,98.0,0.1,64.5,19.0,20,4.7,75.2
0,1172.3843,5.24,0.75,74569867.0,14.3,1.54,97.0,97.0,97.0,0.1,63.7,112.0,22,4.7,74.8
0,11341.13395,5.29,0.737,7349455.0,13.8,1.53,96.0,97.0,97.0,0.1,62.8,114.0,23,4.7,74.5
0,1672.5693,5.61,0.715,72326914.0,13.0,1.49,96.0,97.0,97.0,0.1,61.9,116.0,25,4.7,74.2
0,936.499911,6.8,0.709,71339185.0,12.5,1.4,94.0,96.0,96.0,0.1,61.1,118.0,27,4.8,73.9
0,185.68975,6.7,0.705,74432.0,12.5,1.39,92.0,96.0,96.0,0.1,6.2,121.0,29,4.8,73.5
0,979.49246,6.4,0.697,69597281.0,12.3,1.26,96.0,96.0,96.0,0.1,59.3,124.0,31,4.8,73.2
0,834.869161,5.81,0.687,6876345.0,11.9,1.29,82.0,9.0,9.0,0.1,58.5,126.0,34,4.8,72.8
0,7384.354661,5.45,0.681,679346.0,11.9,1.29,85.0,9.0,9.0,0.1,57.6,129.0,36,4.9,72.4
0,64.72953,5.37,0.675,677855.0,12.0,1.35,77.0,85.0,85.0,0.1,56.8,132.0,39,4.9,72.0
0,4718.51291,5.34,0.668,668583.0,11.9,1.42,68.0,69.0,68.0,0.1,55.9,135.0,43,5.0,71.6
0,366.57,5.36,0.658,6514354.0,11.5,1.47,72.0,78.0,78.0,0.1,55.1,138.0,46,5.0,71.2
0,3119.63716,5.16,0.653,64191474.0,11.1,1.49,77.0,88.0,88.0,0.1,54.3,14.0,50,5.1,78.0
0,4316.553895,4.95,0.641,6324121.0,10.7,1.54,71.0,85.0,85.0,0.1,53.5,143.0,54,5.2,74.0
0,6432.668768,5.9381895280235915,0.688,5565284.0,10.8,4.6028607871720375,99.0,99.0,99.0,0.1,48.6,215.0,7,3.3,66.3
0,7962.365824,2.7,0.683,5466241.0,10.8,2.9,97.0,98.0,98.0,0.1,47.7,217.0,8,3.3,66.0
0,734.42525,2.12,0.678,5366277.0,10.7,2.93,98.0,98.0,98.0,0.1,46.7,228.0,8,3.3,65.4
0,6675.262954,1.96,0.672,5267839.0,10.7,2.75,98.0,98.0,97.0,0.1,45.9,22.0,8,3.3,65.6
0,5649.978486,1.98,0.665,517461.0,10.6,2.55,97.0,97.0,97.0,0.1,45.0,217.0,8,3.3,65.6
0,4439.23,1.99,0.0,58721.0,10.6,2.48,96.0,96.0,96.0,0.1,44.2,211.0,8,3.3,65.8
0,436.459223,1.88,0.0,5795.0,10.5,2.35,97.0,97.0,96.0,0.1,43.4,215.0,8,3.3,65.6
0,394.467675,1.93,0.0,4935762.0,10.5,2.4,96.0,96.0,96.0,0.1,42.7,235.0,8,3.3,64.5
0,26.371428,2.16,0.0,487137.0,10.4,2.58,98.0,98.0,98.0,0.1,42.0,241.0,8,3.3,64.1
0,2136.66815,2.9,0.0,48115.0,10.4,2.71,98.0,98.0,98.0,0.1,41.3,245.0,8,3.3,63.7
0,174.51475,3.51,0.0,4754641.0,10.3,2.85,99.0,99.0,99.0,0.1,4.7,248.0,8,3.4,63.3
0,1453.917166,4.3,0.0,473398.0,10.3,2.86,96.0,98.0,97.0,0.1,4.0,238.0,8,3.4,63.5
0,1283.885977,3.85,0.0,4655741.0,10.3,2.88,97.0,66.0,83.0,0.1,39.4,231.0,8,3.4,63.4
0,967.917468,3.34,0.0,4612.0,10.2,2.33,96.0,99.0,98.0,0.1,38.7,229.0,8,3.5,63.3
0,774.4763388,3.87,0.0,45648.0,10.2,2.35,80.94046121593291,94.0,95.0,0.1,38.1,221.0,9,3.5,64.0
0,643.17518,3.94,0.0,4516131.0,0.0,2.9,80.94046121593291,98.0,97.0,0.1,37.5,224.0,9,3.6,63.8
0,3542.13589,16.61,0.6275510645976166,1819.0,0.0,0.01,9.0,9.0,9.0,0.1,79.3,164.79644808743168,0,0.1,69.22493169398912
0,693.8963829,5.9381895280235915,0.488,414487.0,10.0,4.6028607871720375,78.0,82.0,78.0,3.1,18.5,291.0,93,5.6,62.3
0,719.172669,7.22,0.483,38833338.0,10.0,0.01,78.0,82.0,78.0,3.2,18.1,38.0,97,5.6,61.5
0,662.492293,7.47,0.478,37553726.0,10.0,0.01,78.0,82.0,78.0,4.0,17.6,325.0,103,5.7,67.0
0,647.74741,7.58,0.477,3636796.0,10.0,0.01,78.0,82.0,78.0,4.6,17.2,339.0,109,5.8,60.0
0,584.3962137,9.9,0.477,3593648.0,10.7,10.22,82.0,82.0,82.0,6.8,16.7,347.0,114,5.9,59.3
0,594.9972557,11.2,0.473,33915133.0,10.9,10.03,8.0,79.0,8.0,8.0,16.3,362.0,119,6.0,58.4
0,647.17732,8.43,0.464,32771895.0,10.8,9.63,79.0,78.0,79.0,8.1,15.9,378.0,124,6.1,57.5
0,449.6928183,9.1,0.453,31663896.0,10.6,9.79,71.0,69.0,71.0,8.2,15.6,41.0,130,6.2,56.3
0,41.858631,9.76,0.442,359487.0,10.3,9.65,73.0,7.0,73.0,8.4,15.2,41.0,137,6.3,55.5
0,336.4593923,9.86,0.434,2955662.0,10.6,9.81,64.0,62.0,64.0,8.6,14.8,41.0,145,6.4,54.9
0,315.788227,9.36,0.429,2854394.0,10.9,10.09,64.0,59.0,64.0,8.7,14.5,446.0,155,6.5,53.2
0,288.236949,8.9,0.427,27568436.0,11.6,9.89,62.0,58.0,62.0,8.9,14.2,485.0,164,6.6,51.3
0,237.9995917,7.54,0.418,2662482.0,11.5,10.16,44.0,57.0,59.0,9.4,13.9,53.0,173,6.7,51.0
0,24.2423229,7.78,0.404,2571848.0,11.0,10.42,29.0,57.0,57.0,10.0,13.6,523.0,181,6.8,48.8
0,234.984775,7.26,0.396,24854892.0,10.8,10.57,80.94046121593291,56.0,55.0,10.8,13.3,539.0,187,6.9,47.7
0,257.63369,6.77,0.382,2439274.0,9.8,10.47,80.94046121593291,55.0,52.0,11.6,13.0,554.0,191,7.0,46.6
0,2124.662666,5.9381895280235915,0.748,4515429.0,15.3,4.6028607871720375,22.0,51.0,23.0,0.2,61.3,195.0,5,2.4,71.3
0,314.658296,7.1,0.746,45271947.0,15.2,8.06,22.0,45.0,23.0,0.2,6.7,23.0,5,2.4,78.0
0,429.71554,7.67,0.744,454896.0,15.2,8.44,46.0,72.0,76.0,0.2,6.1,198.0,5,2.4,71.0
0,3855.42128,7.47,0.739,455933.0,15.1,8.44,46.0,72.0,76.0,0.2,59.6,25.0,5,2.4,77.0
0,3569.75727,6.98,0.734,45761.0,14.9,8.48,21.0,54.0,5.0,0.2,59.0,24.0,5,2.5,75.0
0,2965.142365,7.81,0.728,45877.0,14.9,8.39,48.0,57.0,52.0,0.2,58.5,212.0,6,2.5,69.8
0,2545.48341,7.8,0.734,46533.0,14.9,8.71,66.0,74.0,71.0,0.3,58.0,231.0,6,2.6,69.2
0,3891.37823,6.63,0.73,462582.0,14.9,9.46,84.0,91.0,9.0,0.4,57.6,273.0,6,2.6,67.7
0,368.68998,6.36,0.723,465935.0,14.8,8.86,92.0,98.0,98.0,0.7,57.2,277.0,6,2.7,67.5
0,233.18831,6.39,0.716,4678775.0,14.7,7.99,96.0,99.0,98.0,0.8,56.8,267.0,6,2.7,67.7
0,1828.717626,6.41,0.707,471515.0,14.5,7.31,97.0,95.0,96.0,0.9,56.4,278.0,6,2.8,67.0
0,1367.352433,6.61,0.7,474516.0,14.6,6.79,98.0,99.0,99.0,1.0,56.1,267.0,6,2.8,67.4
0,148.522488,6.93,0.691,4781295.0,14.3,5.92,77.0,99.0,97.0,0.9,55.7,256.0,6,2.9,67.6
0,879.475486,6.25,0.683,48225.0,13.9,4.89,48.0,99.0,99.0,0.9,55.4,256.0,7,3.0,67.6
0,78.738243,5.66,0.673,48683865.0,13.2,4.31,7.0,99.0,99.0,0.8,55.1,253.0,7,3.0,67.7
0,635.789635,5.59,0.669,49175848.0,13.3,4.49,4.0,99.0,99.0,0.7,54.8,257.0,8,3.1,67.5
0,3911.74689,5.9381895280235915,0.836,12753375.120052498,13.3,4.6028607871720375,99.0,99.0,99.0,0.1,64.2,75.0,1,5.1,77.1
0,44449.7435,3.64,0.832,12753375.120052498,13.3,1.91,99.0,99.0,99.0,0.1,62.4,77.0,1,5.0,76.9
0,4335.64268,3.49,0.829,12753375.120052498,13.3,1.82,98.0,98.0,98.0,0.1,6.5,78.0,1,5.0,76.7
0,42112.23565,3.45,0.826,12753375.120052498,13.3,1.75,96.0,96.0,96.0,0.1,58.6,8.0,1,5.0,76.5
0,4462.3129,3.7,0.824,12753375.120052498,13.3,1.73,95.0,95.0,95.0,0.1,57.1,81.0,1,4.9,76.3
