Year,Status,AdultMort,InfD,EtOH,PercExpen,Measles,BMI,lt5yD,Polio,TotalExpen,DTP,HIV,Thin1_19y,Thin5_9y,Income,Education,Region
2013,0,179.0,0,6.02,1122.972967,0,57.0,0,86.0,5.96,86.0,0.4,3.5,3.5,0.719,12.7,3
2004,0,229.0,3,0.38,8.415788935,41,13.2,3,57.0,1.31,57.0,0.1,12.0,12.0,0.484,10.2,6
2000,1,78.0,1,10.17,347.18736,108,58.2,2,9.0,8.8,9.0,0.1,0.7,0.7,0.897,20.4,6
2004,0,267.0,5,6.79,180.3537859,146,56.1,6,99.0,6.61,99.0,1.0,2.7,2.8,0.7,14.6,5
2007,0,339.0,3,6.86,1024.519543,5,2.9,4,54.0,2.25,41.0,5.9,9.5,9.5,0.587,9.0,7
2000,0,3.0,5,2.84,6.699418747,0,17.4,9,52.0,4.94,49.0,3.1,1.2,1.2,0.0,6.4,7
2012,1,54.0,0,9.86,18379.32974,61,56.2,0,96.0,11.59,96.0,0.1,0.5,0.3,0.932,15.7,5
2012,0,336.0,51,0.01,0.0,9983,22.9,82,47.0,5.9301628423390005,42.0,0.8,6.8,6.7,0.6274187138728308,11.999638728323692,2
2010,0,252.0,50,0.12,5.883760536,372,17.3,95,75.0,6.36,7.0,0.9,1.7,1.6,0.312,4.5,7
2015,1,68.0,2,4.614855575868398,0.0,2464,62.3,3,94.0,5.9301628423390005,95.0,0.1,1.1,1.1,0.924,17.1,5
2008,0,145.0,0,1.1,569.6255035,0,71.5,0,88.0,5.13,86.0,0.1,0.1,0.1,0.698,14.5,6
2011,0,464.0,28,6.0,63.75053034,0,29.9,42,93.0,6.31,93.0,13.3,6.8,6.7,0.452,10.1,7
2011,1,6.0,0,1.8,638.0001097,148,32.1,0,96.0,3.93,96.0,0.1,2.1,2.1,0.911,15.2,1
2013,0,192.0,0,0.01,200.6600988,0,29.3,0,97.0,9.76,97.0,0.2,5.7,5.5,0.559,11.0,7
2010,1,99.0,0,12.69,0.0,0,63.6,0,99.0,7.43,99.0,0.1,1.9,2.0,0.6274187138728308,11.999638728323692,8
2001,0,251.0,46,0.08,0.0,485,31.7,63,73.0,4.34,73.0,0.1,14.0,14.0,0.444,7.9,2
2001,0,221.0,7,2.35,106.180706,9,38.1,9,94.0,3.87,95.0,0.1,3.6,3.5,0.0,10.2,1
2007,0,161.0,0,3.24,582.5143743,13,29.1,0,96.0,4.24,97.0,0.1,7.5,7.4,0.72,13.5,7
2003,0,15.0,1,2.19,527.9176618,526,59.7,1,74.0,9.3,74.0,0.1,4.8,4.7,0.0,14.8,2
2014,0,149.0,3,2.87,345.3776344,0,5.2,4,97.0,8.72,97.0,0.3,2.1,2.1,0.618,11.4,8
2009,0,126.0,10,8.33,1398.042623,3,59.2,11,97.0,7.63,94.0,0.1,1.0,0.9,0.794,16.5,3
2015,0,1.0,3,4.614855575868398,0.0,16,61.2,3,98.0,5.9301628423390005,98.0,0.1,6.5,6.4,0.723,14.6,2
2010,0,117.0,4,0.51,715.9709092,0,61.7,4,98.0,8.42,98.0,0.1,3.8,3.8,0.739,13.2,2
2002,1,88.0,0,14.17,5092.383814,243,52.9,0,83.0,6.85,83.0,0.1,0.3,0.3,0.862,16.5,5
2005,0,84.0,0,1.18,4582.476081,74,65.1,0,98.0,3.1,97.0,0.1,4.8,4.5,0.83,13.7,2
2006,0,134.0,3,0.42,365.9113978,564,31.6,4,95.0,3.65,95.0,0.1,8.8,8.6,0.732,12.7,1
2014,0,12.0,3,1.39,604.8701316,15,6.2,3,98.0,7.0,98.0,0.1,6.5,6.4,0.722,14.7,2
2003,0,253.0,1,11.17,23.83578594,21,55.8,1,53.0,6.59,5.0,0.1,2.5,2.6,0.695,13.9,5
2000,1,11.0,1,11.89,167.3280168,45,5.1,1,96.0,9.14,96.0,0.1,0.8,0.6,0.777,15.5,5
2013,0,135.0,0,0.01,447.545645,0,51.7,0,65.0,3.92,64.0,0.1,1.5,1.4,0.591,10.8,6
2001,0,38.0,21,10.47,2.642527148,2072,54.2,25,97.0,5.67,96.0,0.3,2.8,3.0,0.72,12.5,8
2000,0,391.0,253,0.88,11.59481766,1660,12.3,404,55.0,4.36,3.0,5.0,11.9,11.8,0.0,3.9,7
2001,0,372.0,246,0.85,1.186227577,2366,12.6,392,55.0,4.26,32.0,4.9,11.8,11.7,0.283,4.3,7
2015,1,59.0,1,4.614855575868398,0.0,74,66.6,1,93.0,5.9301628423390005,93.0,0.1,0.6,0.6,0.937,20.4,6
2009,0,453.0,17,1.56,40.45156933,11,19.8,25,45.0,3.58,42.0,7.3,9.1,9.1,0.345,6.4,8
2010,0,291.0,29,0.2,29.74734049,45,2.8,44,62.0,4.55,64.0,2.2,8.2,8.2,0.38,8.3,7
2006,0,245.0,1,0.29,169.2023968,2,17.4,1,96.0,5.27,95.0,0.3,17.5,18.3,0.0,9.6,1
2005,0,12.0,0,1.75,0.0,5,54.9,0,98.0,7.95,97.0,0.1,2.5,2.6,0.0,11.9,8
2013,0,371.0,43,7.34,978.5905287,25,49.5,54,73.0,8.78,73.0,4.5,5.4,6.5,0.652,12.8,7
2008,1,96.0,0,10.94,392.9588536,0,55.8,0,97.0,8.47,97.0,0.1,1.7,1.7,0.869,16.9,5
2001,1,115.0,28,8.25,0.0,116,6.9,33,89.0,13.73,94.0,0.1,0.8,0.6,0.6274187138728308,11.999638728323692,4
2010,0,424.0,27,3.84,5.347717533,1089,21.7,40,84.0,1.32,86.0,1.6,8.3,8.2,0.384,8.7,7
2010,0,196.0,12,2.14,443.3248254,0,47.2,14,94.0,6.64,94.0,0.4,1.3,1.3,0.602,10.5,8
2012,0,142.0,0,9.99,0.0,0,45.2,0,98.0,8.35,98.0,0.1,4.3,4.3,0.735,13.0,8
2012,0,115.0,4,0.41,67.70171064,3,63.2,4,98.0,8.0,98.0,0.1,3.9,3.9,0.735,12.9,2
2014,0,266.0,3,0.01,0.0,1,26.7,5,97.0,7.34,96.0,1.7,7.5,7.3,0.449,8.9,7
2010,0,123.0,0,4.75,286.8907303,0,27.5,0,99.0,4.83,99.0,0.4,7.4,7.4,0.627,12.7,8
2001,0,171.0,1,3.89,160.2382416,0,42.5,1,99.0,5.34,99.0,2.2,2.0,1.8,0.68,10.9,8
2004,0,512.0,17,1.5,41.50111735,1233,17.9,26,45.0,4.1,51.0,12.0,9.9,9.9,0.315,5.7,8
2014,0,21.0,40,0.01,45.33788677,122,22.9,52,88.0,2.28,88.0,0.3,12.9,13.1,0.547,9.1,1
2007,0,121.0,8,0.83,17.98136184,403,49.4,9,83.0,3.72,8.0,0.1,6.4,6.2,0.644,11.5,2
2010,0,228.0,1,0.28,244.0391949,21,2.3,1,92.0,5.17,91.0,0.5,16.6,17.3,0.0,11.4,1
2004,0,168.0,0,4.16,509.3899943,28,27.5,0,98.0,4.29,98.0,0.1,7.8,7.7,0.696,12.8,7
2012,0,232.0,49,0.01,29.75517982,272,18.1,90,71.0,6.11,71.0,0.7,1.3,1.1,0.331,5.1,7
2001,0,568.0,3,6.72,143.6197316,49,26.3,4,87.0,5.11,84.0,48.8,9.0,9.2,0.506,9.3,7
2000,0,198.0,14,0.37,8.943006492,192,31.3,17,86.0,4.64,83.0,0.3,4.2,4.1,0.529,9.6,1
2009,0,263.0,51,0.11,5.665405066,801,16.9,99,71.0,6.98,71.0,1.1,11.0,1.8,0.307,4.2,7
2012,0,127.0,7,3.92,41.88087712,72,52.1,8,85.0,6.48,87.0,0.1,1.3,1.2,0.717,13.3,3
2005,0,194.0,10,0.37,19.83672308,0,33.5,12,79.0,5.89,84.0,0.3,3.8,3.9,0.572,10.6,1
2008,1,92.0,0,12.35,3652.869332,1,56.5,0,97.0,9.9,97.0,0.1,0.7,0.5,0.804,15.8,5
2005,0,189.0,0,6.12,1187.949491,0,37.6,0,95.0,5.31,95.0,0.5,6.3,6.7,0.745,12.3,8
2001,1,12.0,0,11.56,530.4832336,11,52.8,0,97.0,9.1,97.0,0.1,1.3,1.0,0.862,16.2,5
2009,0,182.0,0,4.94,75.2256582,0,32.4,0,99.0,2.64,99.0,0.1,5.8,6.2,0.739,13.2,7
2014,0,261.0,5,0.01,0.0,127,18.0,8,94.0,3.34,94.0,0.4,8.5,8.3,0.416,5.0,7
2003,1,78.0,0,6.04,880.7380617,8,55.3,0,92.0,9.85,92.0,0.1,0.8,0.7,0.918,17.1,5
2013,0,198.0,4,8.44,52.42529588,0,6.1,5,72.0,7.67,76.0,0.2,2.3,2.4,0.744,15.2,5
2010,0,61.0,1,2.63,409.4109292,23,63.0,1,95.0,7.36,95.0,0.1,1.2,1.1,0.878,15.7,2
2003,0,271.0,2,0.26,45.09010835,0,18.4,2,8.0,3.65,8.0,0.1,7.6,7.6,0.0,9.2,7
2009,0,196.0,0,5.13,885.0739766,0,54.1,0,85.0,6.14,87.0,0.6,3.5,3.4,0.696,12.1,3
2001,0,434.0,77,1.63,3.847602867,11304,14.7,120,77.0,4.62,8.0,16.9,9.0,9.0,0.447,8.4,7
2014,0,366.0,47,0.01,61.39263642,831,28.4,71,86.0,4.1,87.0,3.7,5.7,5.7,0.507,10.4,7
2004,0,45.0,44,0.34,72.38451279,10324,15.1,78,31.0,5.72,21.0,5.2,1.7,1.6,0.301,5.6,7
2000,0,346.0,226,1.98,0.0,8282,14.9,332,42.0,1.45,4.0,2.5,12.4,12.3,0.6274187138728308,11.999638728323692,7
2015,0,24.0,14,4.614855575868398,0.0,0,49.9,18,56.0,5.9301628423390005,6.0,0.5,3.9,3.9,0.49,9.1,8
2010,1,88.0,0,12.25,3119.349824,5,58.1,0,97.0,1.44,98.0,0.1,0.7,0.5,0.812,16.0,5
2004,0,247.0,42,0.06,0.0,12708,33.3,56,72.0,4.9,72.0,0.1,13.9,13.9,0.464,8.4,2
2007,0,98.0,1,1.72,8.906931168,373,61.9,1,75.0,8.9,8.0,0.1,4.7,4.6,0.731,12.9,2
2003,0,273.0,1,0.52,19.15664091,0,15.5,1,96.0,4.9,95.0,0.2,18.3,19.1,0.0,8.4,1
2002,0,49.0,571,9.61,17.137754,42007,17.8,928,4.0,2.43,25.0,5.3,13.8,13.8,0.0,7.7,7
2008,0,225.0,22,0.28,1.08833088,6,2.8,34,87.0,4.94,88.0,0.6,1.8,1.7,0.435,7.1,7
2002,0,371.0,13,4.27,10.424369,131,2.7,19,51.0,5.43,39.0,3.1,8.8,8.9,0.376,10.4,7
2014,0,179.0,119,0.09,200.0684443,12943,26.5,142,8.0,2.85,78.0,0.3,1.4,1.2,0.682,12.9,1
2009,1,6.0,0,10.8,230.2524184,0,57.3,0,99.0,7.4,99.0,0.1,0.9,1.0,0.849,14.1,5
2004,0,578.0,36,2.46,8.369851529,35,18.0,59,84.0,7.33,83.0,17.6,7.2,7.1,0.456,10.5,7
2003,0,285.0,25,1.35,8.931827297,217,19.7,40,75.0,4.63,73.0,2.1,9.1,9.0,0.416,7.7,7
2007,0,216.0,62,4.19,137.327474,530,21.1,80,87.0,3.94,87.0,0.1,1.0,9.7,0.648,11.4,1
2007,1,82.0,3,11.5,7777.556353,567,58.5,3,95.0,1.18,96.0,0.1,1.1,1.1,0.898,16.6,5
2015,0,82.0,2,4.614855575868398,0.0,9,63.8,2,96.0,5.9301628423390005,96.0,0.1,0.8,0.8,0.845,16.3,3
2012,0,513.0,4,0.01,168.1348992,179,3.8,6,93.0,11.14,95.0,9.0,6.4,6.2,0.479,11.0,7
2010,0,33.0,23,4.16,31.14187566,495,16.1,34,94.0,8.82,96.0,1.9,7.7,7.7,0.361,9.3,7
2009,0,111.0,0,1.77,0.0,5,56.9,0,96.0,6.74,96.0,0.1,2.3,2.4,0.73,13.0,8
2015,0,258.0,236,4.614855575868398,0.0,5020,21.6,308,78.0,5.9301628423390005,81.0,1.1,9.5,9.3,0.6274187138728308,11.999638728323692,7
2011,0,229.0,0,7.56,536.2332523,0,43.2,1,93.0,6.8,93.0,0.4,5.6,5.3,0.624,10.3,3
2010,0,119.0,21,0.45,430.7175861,103,53.9,24,95.0,5.12,95.0,0.1,5.9,5.8,0.714,13.6,2
2009,0,281.0,77,0.01,56.76221682,2861,16.2,106,63.0,9.42,63.0,0.1,18.6,18.7,0.434,8.9,2
2005,0,213.0,3,2.77,440.6027042,0,49.4,3,89.0,7.19,89.0,0.2,1.9,1.8,0.644,12.7,8
2011,0,188.0,4,3.28,0.0,222,41.4,4,94.0,6.18,96.0,0.2,3.2,3.3,0.632,12.1,1
2012,0,13.0,29,4.12,0.0,578,15.3,36,97.0,6.96,97.0,0.1,14.4,15.0,0.662,12.2,1
2015,1,134.0,0,4.614855575868398,0.0,0,64.8,0,99.0,5.9301628423390005,99.0,0.1,1.6,1.6,0.834,15.6,5
2013,0,127.0,0,0.01,261.2914808,2,59.0,0,94.0,6.48,94.0,0.1,1.9,1.9,0.856,16.5,5
2000,0,148.0,3,0.01,457.3202236,0,52.8,3,94.0,3.41,94.0,0.1,5.7,5.5,0.727,15.5,2
2006,0,183.0,10,0.38,2.626234903,3,34.1,12,76.0,5.7,83.0,0.3,3.8,3.9,0.579,10.7,1
2012,0,89.0,201,5.74,94.4344566,6183,3.0,233,99.0,5.26,99.0,0.1,3.9,3.3,0.703,12.4,1
2015,0,225.0,58,4.614855575868398,0.0,3585,38.235393646408745,85,93.0,5.9301628423390005,93.0,0.3,4.850621546961334,4.881422651933698,0.488,7.2,7
2013,0,233.0,1,0.01,61.57443584,0,23.2,2,85.0,6.51,87.0,0.8,6.8,6.6,0.49,10.9,7
2005,0,151.0,8,3.54,18.09317114,0,47.2,9,89.0,5.87,92.0,0.3,1.4,1.3,0.688,12.8,3
2006,0,75.0,2,8.2,771.1817686,13,61.9,2,95.0,9.75,95.0,0.1,0.5,0.4,0.891,15.8,4
2006,0,564.0,3,5.53,437.0802438,0,28.2,4,88.0,6.81,87.0,43.7,6.9,7.1,0.502,9.9,7
2001,0,14.0,41,1.49,256.4341746,30509,54.3,50,88.0,5.16,88.0,0.1,5.2,5.1,0.653,11.1,2
2014,0,8.0,0,0.01,269.1432784,1,4.2,0,99.0,2.65,99.0,0.1,5.7,5.2,0.863,15.0,8
2007,1,66.0,1,10.56,872.5986092,11,62.5,2,92.0,8.53,92.0,0.1,0.7,0.6,0.918,19.0,6
2014,1,78.0,0,9.88,271.2545531,0,6.9,0,98.0,9.5,98.0,0.1,0.7,0.5,0.837,16.8,5
2001,0,316.0,88,0.01,10.5747282,8762,12.6,122,35.0,7.8,33.0,0.1,2.1,2.4,0.34,5.9,2
2014,0,181.0,2,2.52,665.7260253,0,55.4,2,93.0,6.77,94.0,0.2,1.6,1.6,0.676,13.2,8
2008,0,157.0,3,6.14,34.73924576,0,44.9,4,85.0,7.6,89.0,0.1,2.1,2.1,0.654,11.9,3
2001,0,44.0,97,2.58,30.35993647,9046,15.8,159,41.0,5.38,38.0,2.1,1.7,1.7,0.391,5.1,7
2013,0,284.0,27,0.01,5.140668848,53,22.2,41,63.0,5.49,63.0,1.0,7.7,7.6,0.406,8.5,7
2010,0,527.0,4,2.71,154.8705998,2488,29.7,6,92.0,1.87,93.0,13.4,7.2,7.0,0.464,10.9,7
2006,0,115.0,1,0.58,78.51141,13,5.1,1,98.0,2.31,98.0,0.1,7.0,6.8,0.748,11.6,2
2004,0,83.0,0,2.16,1380.228095,11,55.6,0,98.0,3.37,98.0,0.1,6.1,5.9,0.803,13.9,2
2000,0,218.0,0,0.01,5.34809451,9,54.0,0,93.0,5.28,93.0,0.1,2.5,2.5,0.764,14.4,5
2015,0,222.0,1,4.614855575868398,0.0,20359,52.7,1,99.0,5.9301628423390005,99.0,0.1,2.2,2.3,0.733,14.8,1
2002,0,276.0,8,5.99,145.1022528,18,44.8,9,95.0,3.61,95.0,0.1,2.6,2.6,0.7,12.7,1
2009,0,223.0,10,5.18,0.0,78,17.3,14,67.0,3.77,67.0,0.2,9.4,9.6,0.525,9.4,1
2002,0,138.0,38,1.47,35.55729,7823,55.1,46,78.0,5.36,78.0,0.1,5.2,5.0,0.658,11.5,2
2004,0,269.0,2,0.27,7.212110766,0,18.8,2,73.0,3.96,76.0,0.1,7.5,7.5,0.0,9.5,7
2003,0,152.0,15,4.5,34.70333523,0,47.4,19,95.0,4.6,94.0,0.4,1.3,1.3,0.686,13.3,3
2001,0,273.0,25,1.71,27.68971051,3761,12.4,33,59.0,5.7,6.0,2.2,11.6,11.8,0.412,7.6,1
2005,0,296.0,41,1.5,78.71123825,435,22.4,62,85.0,4.51,84.0,3.1,8.1,8.1,0.499,8.1,7
2004,0,412.0,59,4.71,7.177302132,358,22.8,94,72.0,4.73,73.0,7.5,7.0,7.1,0.455,8.2,7
2014,0,437.0,15,0.01,53.43964323,210,22.1,22,47.0,4.2,47.0,4.5,8.4,8.3,0.345,7.1,8
2010,1,57.0,0,10.01,2198.590865,77,55.4,0,96.0,11.7,95.0,0.1,0.5,0.4,0.92,15.4,5
2007,0,286.0,10,4.03,3.686899287,1,22.9,14,67.0,1.24,65.0,2.8,7.9,7.8,0.383,9.9,7
2004,0,496.0,30,3.99,38.52454761,7,18.8,47,69.0,11.66,65.0,2.1,9.5,9.5,0.332,7.6,7
2012,0,24.0,0,0.01,147.4549755,0,76.2,0,92.0,1.37,94.0,0.1,0.1,0.1,0.581,11.9,6
2009,0,132.0,2,0.01,63.55170297,329,59.0,2,98.0,3.16,98.0,0.1,5.6,5.4,0.757,14.6,2
2008,0,153.0,0,1.18,345.339056,0,47.4,0,66.0,3.66,67.0,0.1,1.5,1.5,0.582,10.7,6
2013,0,258.0,58,1.84,165.9304977,190,2.7,81,94.0,5.57,87.0,3.0,7.9,7.7,0.541,11.1,7
2003,0,183.0,25,1.54,28.52135777,85,36.4,30,99.0,5.17,98.0,0.3,3.3,3.3,0.607,11.3,1
2011,0,88.0,0,5.37,437.0621,28,55.1,1,99.0,5.71,99.0,0.1,1.4,1.5,0.738,13.3,5
2015,0,198.0,0,4.614855575868398,0.0,0,77.6,0,8.0,5.9301628423390005,78.0,0.1,0.1,0.1,0.586,11.9,6
2014,1,51.0,0,9.61,19479.91161,23,57.0,0,96.0,11.66,96.0,0.1,0.4,0.3,0.936,15.9,5
2015,0,122.0,30,4.614855575868398,0.0,0,63.5,35,87.0,5.9301628423390005,87.0,0.1,1.5,1.5,0.758,13.3,4
2003,0,485.0,55,6.93,519.1563781,244,42.2,82,7.0,8.26,69.0,28.9,13.5,16.1,0.613,12.9,7
2001,0,1.0,0,8.94,2775.33544,1,56.1,0,95.0,7.43,98.0,0.1,0.9,0.8,0.856,17.7,5
2015,0,127.0,28,4.614855575868398,0.0,256,17.5,35,97.0,5.9301628423390005,97.0,0.1,14.2,14.5,0.678,12.6,1
2002,0,11.0,0,3.84,151.1399301,28,48.8,0,86.0,7.1,8.0,0.1,3.1,3.1,0.0,11.9,5
2000,0,243.0,73,0.35,2.511437292,845,13.6,100,88.0,1.84,82.0,0.4,13.3,13.7,0.417,7.5,1
2014,1,66.0,0,12.32,8350.193523,117,57.1,0,98.0,11.21,98.0,0.1,1.8,2.0,0.892,15.9,5
2001,0,188.0,182,0.06,33.95837125,3825,16.0,229,77.0,2.23,76.0,0.1,11.0,11.1,0.604,10.6,1
2015,0,249.0,37,4.614855575868398,0.0,23,28.6,52,88.0,5.9301628423390005,88.0,0.7,6.2,6.1,0.575,11.4,7
2010,0,37.0,53,6.15,100.8987451,240,26.0,82,83.0,5.28,84.0,5.5,6.1,6.2,0.48,9.7,7
2008,1,8.0,0,11.53,18961.3486,1,58.4,0,96.0,7.34,99.0,0.1,0.9,0.9,0.887,13.5,5
2010,1,76.0,2,11.2,7584.078579,780,59.9,3,94.0,11.25,95.0,0.1,1.1,1.1,0.907,16.7,5
2003,1,11.0,0,11.54,650.9813544,0,53.9,0,96.0,9.51,96.0,0.1,1.2,1.0,0.882,16.3,5
2009,0,124.0,7,0.81,0.0,22,51.3,9,83.0,3.55,8.0,0.1,6.4,6.2,0.648,11.8,2
2013,0,84.0,0,4.76,430.8769785,0,56.5,1,99.0,5.66,99.0,0.1,1.3,1.4,0.759,14.2,5
2001,0,121.0,2,2.76,57.10318825,35,46.5,2,83.0,7.82,87.0,0.1,3.0,3.1,0.673,11.7,5
2006,0,168.0,13,6.18,433.9210918,3588,23.6,15,98.0,3.49,98.0,0.5,8.7,8.9,0.686,12.4,1
2013,0,135.0,104,0.01,52.82986467,237,17.0,130,96.0,2.88,96.0,0.1,18.3,18.8,0.565,10.0,1
2014,0,377.0,27,0.01,59.48744893,3,19.2,40,87.0,11.38,91.0,5.1,6.5,6.3,0.466,10.7,7
2014,0,69.0,0,1.15,5063.513104,46,68.4,0,99.0,2.19,89.0,0.1,5.2,4.8,0.854,13.4,2
2003,1,122.0,0,13.01,0.0,30,6.4,0,97.0,7.13,97.0,0.1,2.2,2.2,0.6274187138728308,11.999638728323692,8
2003,0,344.0,48,0.01,0.0,8257,19.0,78,4.0,5.9301628423390005,4.0,0.9,7.7,7.5,0.6274187138728308,11.999638728323692,2
2012,1,72.0,3,10.42,0.0,2092,64.8,4,95.0,9.41,95.0,0.1,0.8,0.5,0.6274187138728308,11.999638728323692,5
2005,1,114.0,0,13.19,0.0,0,61.3,0,96.0,6.93,97.0,0.1,2.1,2.1,0.6274187138728308,11.999638728323692,8
2004,1,69.0,0,6.53,203.3157499,4,64.5,0,89.0,8.46,89.0,0.1,0.7,0.7,0.797,14.2,5
2006,0,24.0,11,3.69,0.0,58,15.5,15,56.0,4.14,57.0,0.2,9.9,9.9,0.503,9.0,1
2009,1,158.0,2,10.4,14.96373588,8,56.3,3,95.0,5.56,95.0,0.1,3.0,3.3,0.795,15.4,5
2006,0,122.0,0,1.74,0.0,3,55.4,0,92.0,7.61,93.0,0.1,2.5,2.5,0.703,12.1,8
2008,0,228.0,1,9.07,0.0,0,49.5,1,96.0,11.41,9.0,0.1,2.9,3.1,0.6274187138728308,11.999638728323692,5
2012,0,113.0,21,0.66,555.9260834,18,56.1,24,95.0,6.14,95.0,0.1,5.9,5.8,0.732,14.4,2
2003,1,82.0,0,8.91,3661.792922,66,6.9,0,86.0,7.71,9.0,0.1,0.3,0.3,0.881,18.2,6
2002,0,14.0,4,0.49,216.7029481,408,27.9,4,94.0,3.4,94.0,0.1,9.5,9.3,0.723,12.0,1
2004,0,218.0,66,4.45,13.39905105,3025,19.6,86,85.0,3.23,88.0,0.1,1.0,9.7,0.636,11.6,1
2006,0,242.0,39,0.04,0.0,8079,34.5,51,78.0,4.82,78.0,0.1,13.9,13.8,0.475,8.7,2
2003,0,198.0,4,3.77,2.542436908,0,44.9,5,86.0,6.12,86.0,0.3,2.1,2.0,0.583,11.0,8
2002,0,153.0,0,7.21,927.4075855,0,39.5,0,93.0,4.41,98.0,0.1,3.6,3.5,0.0,0.0,8
2007,1,75.0,0,13.59,9797.552661,64,56.6,0,92.0,7.57,92.0,0.1,0.3,0.2,0.902,17.6,5
2013,1,9.0,0,12.45,0.0,15,65.1,0,99.0,7.49,98.0,0.1,1.8,1.9,0.6274187138728308,11.999638728323692,8
2001,1,82.0,1,9.95,3054.515582,0,52.6,1,97.0,7.79,97.0,0.1,1.1,1.1,0.878,16.7,5
2006,0,125.0,1,5.72,631.1251711,0,51.1,2,98.0,7.0,88.0,0.1,2.1,2.0,0.744,12.9,8
2011,0,235.0,1,0.01,257.8403154,0,48.0,2,99.0,4.45,99.0,0.1,2.2,2.3,0.701,14.6,1
2013,0,47.0,23,0.01,1.321464076,15,23.3,33,92.0,11.59,92.0,0.8,7.7,7.6,0.413,9.3,7
2011,0,347.0,76,10.22,94.49686776,3312,16.7,114,82.0,9.9,82.0,6.8,5.9,5.9,0.477,10.7,7
2012,0,69.0,1,9.56,0.0,2,3.4,2,99.0,7.1,99.0,0.1,1.5,1.0,0.6274187138728308,11.999638728323692,8
2001,0,333.0,14,4.4,16.72142854,1379,2.4,20,54.0,6.41,42.0,3.1,9.0,9.0,0.386,10.5,7
2004,0,77.0,2,7.8,5513.329924,7,6.6,2,91.0,9.56,91.0,0.1,0.5,0.4,0.881,15.8,4
2005,0,313.0,48,4.88,8.769989329,253,14.2,89,94.0,6.87,82.0,2.3,1.3,9.8,0.0,4.3,7
2009,0,311.0,6,0.63,1.575160196,82,15.5,9,92.0,3.3,92.0,1.0,9.0,8.9,0.402,5.2,7
2015,0,332.0,26,4.614855575868398,0.0,878,38.235393646408745,39,41.0,5.9301628423390005,31.0,3.4,4.850621546961334,4.881422651933698,0.421,4.9,7
2014,0,187.0,10,1.88,657.5282797,0,49.9,13,65.0,6.2,73.0,0.4,1.2,1.2,0.614,10.7,8
2012,0,183.0,129,0.08,254.4688257,15489,24.7,154,84.0,2.9,83.0,0.3,1.5,1.4,0.669,12.6,1
2011,0,225.0,0,0.23,289.8524057,10,21.1,1,95.0,4.73,95.0,0.5,16.3,17.0,0.572,11.9,1
2006,0,17.0,3,3.69,21.41123529,0,47.1,4,88.0,6.33,88.0,0.3,2.0,1.9,0.597,11.0,8
2015,1,76.0,0,4.614855575868398,0.0,8,61.6,0,98.0,5.9301628423390005,98.0,0.1,0.7,0.5,0.841,16.6,5
2010,0,91.0,1,5.28,41.82275719,10,54.3,1,99.0,5.34,99.0,0.1,1.4,1.5,0.725,12.5,5
2012,0,165.0,369,0.04,59.65900139,8046,23.2,456,72.0,2.76,72.0,0.1,19.8,2.2,0.529,7.6,2
2007,0,282.0,56,0.55,81.8405007,2,19.0,96,76.0,6.97,74.0,1.7,9.4,9.3,0.363,6.4,7
2010,1,18.0,0,9.8,1109.969508,0,58.9,0,92.0,6.55,92.0,0.1,2.2,2.3,0.815,16.0,5
2011,0,127.0,1,9.56,915.3190791,370,57.7,1,94.0,9.72,94.0,0.1,2.2,2.2,0.757,13.5,5
2010,0,47.0,69,0.96,5.743393664,2321,2.5,98,73.0,5.38,74.0,10.8,3.7,3.6,0.39,9.3,7
2002,0,351.0,15,1.0,1.995182912,363,17.5,22,58.0,4.7,59.0,5.3,9.0,8.9,0.428,9.7,7
2014,0,126.0,4,0.52,721.3655432,221,39.5,4,97.0,4.17,97.0,0.1,7.6,7.4,0.783,13.0,1
2004,0,341.0,49,0.01,0.0,12008,19.4,80,3.0,5.9301628423390005,3.0,0.9,7.6,7.4,0.6274187138728308,11.999638728323692,2
2002,0,13.0,1,0.54,585.9170945,5,47.3,1,99.0,3.18,99.0,0.1,7.1,6.8,0.716,11.0,2
2000,0,192.0,4,3.61,15.25518816,0,42.8,5,85.0,5.39,83.0,0.4,2.2,2.1,0.562,10.1,8
2011,0,325.0,2,5.76,668.9562854,8,35.7,3,96.0,5.25,95.0,5.5,7.7,7.4,0.678,12.4,7
2009,0,433.0,28,3.97,49.8371267,31,21.2,42,81.0,13.13,84.0,1.7,8.5,8.4,0.375,8.5,7
2001,0,178.0,0,12.03,0.0,0,37.3,0,99.0,6.1,99.0,0.3,4.5,4.5,0.684,12.6,8
2012,0,214.0,6,6.82,235.3566066,55,5.6,7,98.0,4.32,99.0,0.1,2.4,2.5,0.774,14.7,1
2002,1,157.0,1,10.2,33.26778134,0,58.1,1,94.0,7.41,93.0,0.1,2.4,2.4,0.723,12.9,5
2006,1,113.0,0,11.83,1555.651986,1,58.1,0,96.0,6.95,96.0,0.1,1.8,1.8,0.783,13.9,5
2004,0,314.0,11,0.58,158.001946,1385,4.4,15,59.0,8.39,62.0,1.5,1.5,1.4,0.439,7.6,6
2010,1,6.0,2,6.95,5219.668802,372,61.0,2,96.0,9.42,96.0,0.1,0.5,0.5,0.869,16.4,5
2008,0,84.0,0,0.67,2538.941033,3,34.2,0,97.0,2.23,98.0,0.1,6.1,5.6,0.84,14.2,8
2000,1,84.0,1,10.06,2944.640134,1019,51.8,1,97.0,7.42,97.0,0.1,1.1,1.1,0.873,16.5,5
